20  8.94703  
20  8.9478  
21  8.94903  
21  8.94974  
21  8.94982  
21  8.95068  
21  8.9518  
21  8.95247  
21  8.95262  
21  8.95379  
21  8.95444  
21  8.95508  
22  8.95513  
22  8.95633  
22  8.95653  
22  8.95756  
22  8.95766  
22  8.95876  
22  8.95899  
22  8.95952  
22  8.96011  
22  8.96057  
23  8.96109  
23  8.96166  
23  8.96275  
23  8.96329  
23  8.96338  
23  8.96398  
23  8.96446  
23  8.9651  
23  8.96564  
23  8.96591  
24  8.96652  
24  8.96745  
24  8.96794  
24  8.96792  
24  8.96892  
24  8.96888  
24  8.96945  
24  8.96983  
24  8.97049  
24  8.97127  
25  8.97137  
25  8.97184  
25  8.97233  
25  8.97307  
25  8.97313  
25  8.9736  
25  8.97437  
25  8.9745  
25  8.97469  
25  8.97563  
26  8.97564  
26  8.97612  
26  8.97654  
26  8.97686  
26  8.9772  
26  8.97806  
26  8.97811  
26  8.97854  
26  8.97898  
26  8.9796  
27  8.97973  
27  8.97991  
27  8.98072  
27  8.98109  
27  8.98108  
27  8.98136  
27  8.98174  
27  8.98207  
27  8.98287  
27  8.9828  
28  8.98357  
28  8.98365  
28  8.98425  
28  8.98421  
28  8.98449  
28  8.98479  
28  8.98557  
28  8.98554  
28  8.9859  
28  8.98631  
29  8.98685  
29  8.98717  
29  8.98712  
29  8.98739  
29  8.98768  
29  8.98806  
29  8.9887  
29  8.98872  
29  8.98906  
29  8.98937  
30  8.98957  
30  8.98983  
30  8.99022  
30  8.99048  
30  8.99076  
30  8.9913  
30  8.99137  
30  8.99156  
30  8.99213  
30  8.99216  
31  8.99267  
31  8.99265  
31  8.99286  
31  8.99307  
31  8.99351  
31  8.99399  
31  8.99385  
31  8.99411  
31  8.99476  
31  8.99468  
32  8.99494  
32  8.99514  
32  8.99544  
32  8.99562  
32  8.99624  
32  8.9962  
32  8.99649  
32  8.9967  
32  8.99687  
32  8.99743  
33  8.99742  
33  8.99761  
33  8.99777  
33  8.9981  
33  8.99857  
33  8.99847  
33  8.99874  
33  8.99905  
33  8.99946  
33  8.99938  
34  8.9999  
34  9.00011  
34  9.00033  
34  9.0002  
34  9.00055  
34  9.00069  
34  9.00081  
34  9.00137  
34  9.00158  
34  9.00145  
35  9.00198  
35  9.00189  
35  9.00215  
35  9.00231  
35  9.00257  
35  9.00273  
35  9.00317  
35  9.00302  
35  9.00338  
35  9.0034  
36  9.0037  
36  9.00412  
36  9.00431  
36  9.0045  
36  9.0044  
36  9.00487  
36  9.00505  
36  9.00523  
36  9.00522  
36  9.00534  
37  9.00543  
37  9.00567  
37  9.00612  
37  9.00609  
37  9.00623  
37  9.00644  
37  9.00656  
37  9.00698  
37  9.00695  
37  9.00732  
38  9.00728  
38  9.00739  
38  9.00758  
38  9.00765  
38  9.00782  
38  9.008  
38  9.00822  
38  9.00835  
38  9.0085  
38  9.00868  
39  9.0091  
39  9.00894  
39  9.00942  
39  9.00957  
39  9.00972  
39  9.00988  
39  9.0098  
39  9.00993  
39  9.01033  
39  9.01029  
40  9.01032  
40  9.01078  
40  9.01092  
40  9.01076  
40  9.01103  
40  9.01114  
40  9.01134  
40  9.01142  
40  9.0116  
40  9.01193  
41  9.01183  
41  9.01199  
41  9.01217  
41  9.01223  
41  9.01237  
41  9.01276  
41  9.01263  
41  9.0128  
41  9.01317  
41  9.0133  
42  9.01319  
42  9.01341  
42  9.01341  
42  9.01365  
42  9.01374  
42  9.01386  
42  9.01422  
42  9.01409  
42  9.01447  
42  9.01438  
43  9.0145  
43  9.01461  
43  9.01476  
43  9.01486  
43  9.01494  
43  9.01515  
43  9.01547  
43  9.01532  
43  9.01571  
43  9.01583  
44  9.01573  
44  9.01588  
44  9.01603  
44  9.01604  
44  9.01642  
44  9.01654  
44  9.01665  
44  9.01677  
44  9.01672  
44  9.01686  
45  9.01689  
45  9.01696  
45  9.01719  
45  9.01745  
45  9.01736  
45  9.01749  
45  9.01778  
45  9.01772  
45  9.01786  
45  9.01811  
46  9.01803  
46  9.01811  
46  9.0183  
46  9.0183  
46  9.0184  
46  9.01852  
46  9.01867  
46  9.01878  
46  9.01884  
46  9.01903  
47  9.01927  
47  9.01919  
47  9.01926  
47  9.01944  
47  9.01968  
47  9.01961  
47  9.01967  
47  9.01976  
47  9.01988  
47  9.02018  
48  9.02028  
48  9.02024  
48  9.02047  
48  9.02037  
48  9.02048  
48  9.02076  
48  9.02065  
48  9.02076  
48  9.02105  
48  9.02114  
49  9.0211  
49  9.02133  
49  9.02129  
49  9.02129  
49  9.02161  
49  9.02148  
49  9.02179  
49  9.02188  
49  9.02176  
49  9.02192  
50  9.02202  
50  9.022  
50  9.0222  
50  9.0222  
50  9.02237  
50  9.0226  
50  9.02269  
50  9.02277  
50  9.02268  
50  9.02279  
51  9.0228  
51  9.02312  
51  9.02309  
51  9.02312  
51  9.02316  
51  9.02324  
51  9.02331  
51  9.02362  
51  9.02353  
51  9.02379  
52  9.02372  
52  9.02382  
52  9.02404  
52  9.02397  
52  9.02399  
52  9.02413  
52  9.02416  
52  9.02424  
52  9.02438  
52  9.02438  
53  9.02468  
53  9.02457  
53  9.02472  
53  9.0247  
53  9.02499  
53  9.02507  
53  9.02514  
53  9.02509  
53  9.02508  
53  9.02522  
54  9.02524  
54  9.02552  
54  9.0256  
54  9.02546  
54  9.02556  
54  9.02565  
54  9.0259  
54  9.02584  
54  9.02589  
54  9.02597  
55  9.02598  
55  9.02605  
55  9.02612  
55  9.02627  
55  9.02648  
55  9.02655  
55  9.02641  
55  9.02656  
55  9.02657  
55  9.0267  
56  9.02676  
56  9.02697  
56  9.02689  
56  9.02694  
56  9.02718  
56  9.02711  
56  9.02713  
56  9.02738  
56  9.02727  
56  9.02752  
57  9.02739  
57  9.02752  
57  9.02772  
57  9.0276  
57  9.0277  
57  9.02792  
57  9.02778  
57  9.02792  
57  9.02812  
57  9.02818  
58  9.02825  
58  9.02814  
58  9.02817  
58  9.02828  
58  9.0285  
58  9.02857  
58  9.02846  
58  9.02856  
58  9.0286  
58  9.02882  
59  9.02888  
59  9.02881  
59  9.02883  
59  9.02894  
59  9.02894  
59  9.02902  
59  9.02914  
59  9.02918  
59  9.02922  
59  9.02932  
60  9.0293  
60  9.02955  
60  9.02961  
60  9.02967  
60  9.02954  
60  9.02963  
60  9.02971  
60  9.02979  
60  9.02996  
60  9.02992  
61  9.03008  
61  9.03  
61  9.03004  
61  9.03025  
61  9.03018  
61  9.03037  
61  9.03026  
61  9.0303  
61  9.03043  
61  9.03059  
62  9.03049  
62  9.03061  
62  9.03076  
62  9.03082  
62  9.03072  
62  9.03082  
62  9.03079  
62  9.03093  
62  9.03094  
62  9.03114  
63  9.0311  
63  9.03113  
63  9.03121  
63  9.03136  
63  9.03128  
63  9.0313  
63  9.03152  
63  9.03145  
63  9.0315  
63  9.0315  
64  9.03161  
64  9.03163  
64  9.03167  
64  9.03178  
64  9.03178  
64  9.03187  
64  9.03192  
64  9.03209  
64  9.03214  
64  9.03205  
65  9.03209  
65  9.03217  
65  9.03234  
65  9.03239  
65  9.03227  
65  9.03249  
65  9.03241  
65  9.03246  
65  9.03248  
65  9.03256  
66  9.03274  
66  9.03262  
66  9.03271  
66  9.03288  
66  9.03293  
66  9.03289  
66  9.03287  
66  9.03299  
66  9.03303  
66  9.03306  
67  9.03309  
67  9.03314  
67  9.03331  
67  9.03336  
67  9.03326  
67  9.03329  
67  9.03334  
67  9.03354  
67  9.03345  
67  9.03347  
68  9.03368  
68  9.03373  
68  9.03369  
68  9.03369  
68  9.03371  
68  9.03391  
68  9.03395  
68  9.03383  
68  9.03389  
68  9.03409  
69  9.03403  
69  9.03405  
69  9.03422  
69  9.03427  
69  9.03419  
69  9.03424  
69  9.03429  
69  9.03432  
69  9.03437  
69  9.03442  
70  9.03441  
70  9.03453  
70  9.0345  
70  9.03457  
70  9.0346  
70  9.03465  
70  9.03472  
70  9.03487  
70  9.03491  
70  9.03495  
71  9.03485  
71  9.03503  
71  9.03493  
71  9.03512  
71  9.03516  
71  9.0351  
71  9.03524  
71  9.03518  
71  9.03516  
71  9.03528  
72  9.03527  
72  9.03544  
72  9.03548  
72  9.03538  
72  9.0354  
72  9.03549  
72  9.03564  
72  9.03553  
72  9.0356  
72  9.03564  
73  9.0358  
73  9.03568  
73  9.03576  
73  9.03582  
73  9.03582  
73  9.03585  
73  9.03603  
73  9.03607  
73  9.03599  
73  9.03602  
74  9.03619  
74  9.03615  
74  9.03615  
74  9.03621  
74  9.03621  
74  9.03638  
74  9.03642  
74  9.03637  
74  9.03649  
74  9.0364  
75  9.03642  
75  9.03651  
75  9.03653  
75  9.03667  
75  9.03671  
75  9.03662  
75  9.03678  
75  9.03674  
75  9.0367  
75  9.03676  
76  9.03693  
76  9.03685  
76  9.03686  
76  9.03691  
76  9.03707  
76  9.03698  
76  9.03705  
76  9.03718  
76  9.03707  
76  9.03725  
77  9.03717  
77  9.03724  
77  9.03735  
77  9.03726  
77  9.03742  
77  9.03746  
77  9.03735  
77  9.03741  
77  9.03756  
77  9.0376  
78  9.03763  
78  9.03757  
78  9.03758  
78  9.03773  
78  9.03762  
78  9.0377  
78  9.03774  
78  9.03775  
78  9.03776  
78  9.03793  
79  9.03787  
79  9.038  
79  9.03795  
79  9.03807  
79  9.0381  
79  9.03802  
79  9.03816  
79  9.03806  
79  9.03823  
79  9.03826  
80  9.03816  
80  9.03833  
80  9.03836  
80  9.03832  
80  9.03834  
80  9.03845  
80  9.03839  
80  9.0384  
80  9.03846  
80  9.03858  
81  9.03854  
81  9.03864  
81  9.03855  
81  9.03862  
81  9.03861  
81  9.03877  
81  9.0388  
81  9.03871  
81  9.03886  
81  9.03889  
82  9.03883  
82  9.03882  
82  9.03885  
82  9.03888  
82  9.03904  
82  9.03894  
82  9.0391  
82  9.03913  
82  9.03906  
82  9.03912  
83  9.03922  
83  9.03925  
83  9.03928  
83  9.03918  
83  9.03934  
83  9.03937  
83  9.03926  
83  9.03943  
83  9.03946  
83  9.03942  
84  9.03939  
84  9.03948  
84  9.03949  
84  9.03961  
84  9.03963  
84  9.0396  
84  9.0396  
84  9.03972  
84  9.03975  
84  9.03967  
85  9.03981  
85  9.03972  
85  9.03986  
85  9.03976  
85  9.03978  
85  9.03985  
85  9.03988  
85  9.04  
85  9.03991  
85  9.03995  
86  9.03996  
86  9.03999  
86  9.04005  
86  9.04007  
86  9.0402  
86  9.04022  
86  9.04013  
86  9.04021  
86  9.04022  
86  9.04024  
87  9.04036  
87  9.04025  
87  9.04031  
87  9.04044  
87  9.04035  
87  9.0404  
87  9.04041  
87  9.04044  
87  9.04045  
87  9.0405  
88  9.04054  
88  9.04056  
88  9.0406  
88  9.04071  
88  9.04062  
88  9.04065  
88  9.04069  
88  9.04081  
88  9.04084  
88  9.04073  
89  9.04089  
89  9.04084  
89  9.04094  
89  9.04096  
89  9.04099  
89  9.04089  
89  9.04097  
89  9.04107  
89  9.04109  
89  9.04112  
90  9.04101  
90  9.04109  
90  9.0411  
90  9.04115  
90  9.04124  
90  9.04127  
90  9.04118  
90  9.04119  
90  9.04126  
90  9.0413  
91  9.04139  
91  9.04131  
91  9.04144  
91  9.04137  
91  9.0414  
91  9.04143  
91  9.04145  
91  9.04149  
91  9.04146  
91  9.04161  
92  9.04163  
92  9.04166  
92  9.04161  
92  9.04162  
92  9.04173  
92  9.04175  
92  9.04178  
92  9.04169  
92  9.04175  
92  9.04173  
93  9.04176  
93  9.04189  
93  9.04184  
93  9.04185  
93  9.0419  
93  9.0419  
93  9.04201  
93  9.04203  
93  9.04199  
93  9.042  
94  9.0421  
94  9.04205  
94  9.04204  
94  9.04211  
94  9.04219  
94  9.04222  
94  9.04224  
94  9.04226  
94  9.04228  
94  9.04224  
95  9.04233  
95  9.04235  
95  9.04228  
95  9.04232  
95  9.04242  
95  9.04235  
95  9.04236  
95  9.04241  
95  9.04242  
95  9.04242  
96  9.04247  
96  9.04257  
96  9.04252  
96  9.0425  
96  9.04264  
96  9.04266  
96  9.04268  
96  9.0427  
96  9.04272  
96  9.04266  
97  9.04268  
97  9.04279  
97  9.04275  
97  9.04277  
97  9.04285  
97  9.04276  
97  9.04289  
97  9.04292  
97  9.04294  
97  9.04287  
98  9.04298  
98  9.04292  
98  9.04302  
98  9.04295  
98  9.04306  
98  9.04298  
98  9.0431  
98  9.04307  
98  9.04306  
98  9.04317  
99  9.04319  
99  9.04321  
99  9.04311  
99  9.04325  
99  9.04319  
99  9.04322  
99  9.04319  
99  9.04322  
99  9.04329  
99  9.04329  
100  9.04328  
100  9.04332  
100  9.04336  
100  9.04339  
100  9.0434  
100  9.04349  
100  9.04351  
100  9.04342  
100  9.04346  
100  9.0435  
101  9.04351  
101  9.04354  
101  9.04363  
101  9.04365  
101  9.04359  
101  9.04369  
101  9.0436  
101  9.04361  
101  9.04368  
101  9.04371  
102  9.04372  
102  9.04374  
102  9.04382  
102  9.04375  
102  9.04375  
102  9.0438  
102  9.04382  
102  9.04381  
102  9.04384  
102  9.04389  
103  9.04397  
103  9.04391  
103  9.04395  
103  9.04394  
103  9.04396  
103  9.04407  
103  9.04402  
103  9.04411  
103  9.04412  
103  9.04414  
104  9.04408  
104  9.04407  
104  9.04412  
104  9.04422  
104  9.04413  
104  9.0442  
104  9.04427  
104  9.04429  
104  9.04424  
104  9.04433  
105  9.04424  
105  9.04436  
105  9.04438  
105  9.04429  
105  9.04442  
105  9.04433  
105  9.04438  
105  9.04439  
105  9.04438  
105  9.04451  
106  9.04442  
106  9.04449  
106  9.0445  
106  9.04447  
106  9.0446  
106  9.04452  
106  9.04456  
106  9.04457  
106  9.04467  
106  9.04461  
107  9.0446  
107  9.04472  
107  9.04467  
107  9.04475  
107  9.04471  
107  9.04469  
107  9.04481  
107  9.04482  
107  9.04475  
107  9.04476  
108  9.04487  
108  9.04489  
108  9.04485  
108  9.04482  
108  9.04487  
108  9.04487  
108  9.04489  
108  9.0449  
108  9.04491  
108  9.04497  
109  9.04504  
109  9.04506  
109  9.04508  
109  9.04503  
109  9.04511  
109  9.04506  
109  9.04508  
109  9.04507  
109  9.0451  
109  9.04511  
110  9.0451  
110  9.04516  
110  9.04515  
110  9.04526  
110  9.04521  
110  9.04529  
110  9.04531  
110  9.04522  
110  9.04526  
110  9.04536  
111  9.0453  
111  9.04539  
111  9.04535  
111  9.04533  
111  9.04537  
111  9.04539  
111  9.04547  
111  9.04548  
111  9.04543  
111  9.04542  
112  9.04548  
112  9.04549  
112  9.04548  
112  9.0455  
112  9.04553  
112  9.04561  
112  9.04556  
112  9.04564  
112  9.04559  
112  9.04557  
113  9.04569  
113  9.04564  
113  9.04572  
113  9.04566  
113  9.04575  
113  9.04572  
113  9.04569  
113  9.0458  
113  9.04572  
113  9.04574  
114  9.04579  
114  9.04577  
114  9.04587  
114  9.04584  
114  9.0459  
114  9.04592  
114  9.04594  
114  9.04595  
114  9.04597  
114  9.04591  
115  9.04593  
115  9.04601  
115  9.04603  
115  9.04596  
115  9.04606  
115  9.04607  
115  9.046  
115  9.04602  
115  9.04611  
115  9.04605  
116  9.04608  
116  9.04616  
116  9.04609  
116  9.04619  
116  9.04613  
116  9.04617  
116  9.04623  
116  9.04619  
116  9.04616  
116  9.04618  
117  9.04629  
117  9.04622  
117  9.04632  
117  9.04625  
117  9.04628  
117  9.04636  
117  9.04631  
117  9.04639  
117  9.04633  
117  9.04634  
118  9.04643  
118  9.0464  
118  9.0464  
118  9.04648  
118  9.04643  
118  9.04646  
118  9.04642  
118  9.04653  
118  9.04655  
118  9.0465  
119  9.04651  
119  9.04659  
119  9.04652  
119  9.04653  
119  9.04663  
119  9.04655  
119  9.04659  
119  9.04661  
119  9.0466  
119  9.04663  
120  9.04671  
120  9.04673  
120  9.04674  
120  9.04669  
120  9.04677  
120  9.04678  
120  9.04674  
120  9.04672  
120  9.04682  
120  9.04674  
121  9.04679  
121  9.04679  
121  9.04683  
121  9.0468  
121  9.04683  
121  9.04686  
121  9.04687  
121  9.04689  
121  9.04696  
121  9.0469  
122  9.04689  
122  9.04692  
122  9.04694  
122  9.04702  
122  9.04694  
122  9.04705  
122  9.04706  
122  9.04701  
122  9.04704  
122  9.04704  
123  9.04707  
123  9.04705  
123  9.04706  
123  9.04707  
123  9.04717  
123  9.04718  
123  9.04713  
123  9.04721  
123  9.04715  
123  9.04715  
124  9.04719  
124  9.04718  
124  9.04718  
124  9.04728  
124  9.04729  
124  9.04723  
124  9.04727  
124  9.04733  
124  9.04726  
124  9.04736  
125  9.04729  
125  9.0473  
125  9.04735  
125  9.04736  
125  9.04734  
125  9.04739  
125  9.04737  
125  9.04738  
125  9.04738  
125  9.04748  
126  9.04742  
126  9.04745  
126  9.04693  
126  9.04673  
126  9.04746  
126  9.04751  
126  9.04757  
126  9.04752  
126  9.04751  
126  9.04724  
127  9.04756  
127  9.04763  
127  9.0476  
127  9.0476  
127  9.0476  
127  9.04768  
127  9.04764  
127  9.04765  
127  9.04765  
127  9.04768  
128  9.04774  
128  9.04767  
128  9.04776  
128  9.04769  
128  9.04774  
128  9.04771  
128  9.04781  
128  9.04776  
128  9.04784  
128  9.04785  
129  9.04778  
129  9.04787  
129  9.04788  
129  9.04783  
129  9.04791  
129  9.04792  
129  9.04788  
129  9.04789  
129  9.0479  
129  9.04789  
130  9.04798  
130  9.04799  
130  9.04793  
130  9.04801  
130  9.04795  
130  9.04803  
130  9.04805  
130  9.04806  
130  9.04802  
130  9.048  
131  9.04803  
131  9.0481  
131  9.04804  
131  9.04813  
131  9.04814  
131  9.04815  
131  9.04808  
131  9.04809  
131  9.04818  
131  9.04813  
132  9.04813  
132  9.04817  
132  9.04816  
132  9.04824  
132  9.04819  
132  9.04826  
132  9.04822  
132  9.04821  
132  9.04829  
132  9.04831  
133  9.04823  
133  9.04826  
133  9.04829  
133  9.04835  
133  9.04828  
133  9.04837  
133  9.04838  
133  9.04833  
133  9.0484  
133  9.04837  
134  9.04843  
134  9.04844  
134  9.04839  
134  9.04846  
134  9.04839  
134  9.04848  
134  9.04843  
134  9.04845  
134  9.04851  
134  9.04844  
135  9.04853  
135  9.04848  
135  9.04847  
135  9.04852  
135  9.04852  
135  9.04852  
135  9.04851  
135  9.04861  
135  9.04855  
135  9.04863  
136  9.04859  
136  9.04865  
136  9.04862  
136  9.04862  
136  9.04863  
136  9.04865  
136  9.04866  
136  9.04865  
136  9.04866  
136  9.04867  
137  9.04868  
137  9.0487  
137  9.04869  
137  9.04872  
137  9.04874  
137  9.04875  
137  9.04875  
137  9.04882  
137  9.04883  
137  9.04877  
138  9.04878  
138  9.04879  
138  9.04883  
138  9.0488  
138  9.04889  
138  9.04884  
138  9.04884  
138  9.04886  
138  9.04893  
138  9.04887  
139  9.04895  
139  9.04891  
139  9.0489  
139  9.04898  
139  9.04892  
139  9.04896  
139  9.04901  
139  9.04902  
139  9.04903  
139  9.04904  
140  9.04899  
140  9.04906  
140  9.04907  
140  9.04903  
140  9.04905  
140  9.04905  
140  9.04903  
140  9.04906  
140  9.04908  
140  9.04909  
141  9.04907  
141  9.04916  
141  9.04917  
141  9.04918  
141  9.04919  
141  9.04913  
141  9.04921  
141  9.04917  
141  9.04918  
141  9.04924  
142  9.04925  
142  9.04926  
142  9.0492  
142  9.04921  
142  9.04923  
142  9.04924  
142  9.04925  
142  9.04932  
142  9.04927  
142  9.04926  
143  9.0493  
143  9.0493  
143  9.04936  
143  9.04937  
143  9.04934  
143  9.04931  
143  9.04934  
143  9.04935  
143  9.04942  
143  9.04938  
144  9.04939  
144  9.04945  
144  9.04938  
144  9.04939  
144  9.0494  
144  9.04949  
144  9.04943  
144  9.04944  
144  9.04945  
144  9.04947  
145  9.04947  
145  9.04948  
145  9.04948  
145  9.04956  
145  9.04949  
145  9.04951  
145  9.04959  
145  9.0496  
145  9.04954  
145  9.04957  
146  9.04962  
146  9.04958  
146  9.0496  
146  9.04959  
146  9.04959  
146  9.04967  
146  9.0496  
146  9.04962  
146  9.04963  
146  9.04967  
147  9.04971  
147  9.04966  
147  9.04973  
147  9.0497  
147  9.04969  
147  9.04976  
147  9.04977  
147  9.04972  
147  9.04979  
147  9.04972  
148  9.04973  
148  9.04974  
148  9.04982  
148  9.04977  
148  9.04978  
148  9.04981  
148  9.04982  
148  9.04987  
148  9.04982  
148  9.04988  
149  9.04989  
149  9.04984  
149  9.04985  
149  9.04992  
149  9.04993  
149  9.04989  
149  9.0499  
149  9.04989  
149  9.04989  
149  9.04997  
150  9.04992  
150  9.04991  
150  9.04995  
150  9.04995  
150  9.04994  
150  9.04995  
